,Thi_layer_P,Six_layer_P,Last_layer,PProb_thi,PProb_six,PProb_las,True_labels
3499,1,1,1,0.52162445,0.5015305,0.664268,1
3500,1,0,0,0.51191896,0.65591687,0.79770964,1
3501,1,0,0,0.50318015,0.56752354,0.57294667,1
3502,1,0,0,0.5119856,0.8265421,0.85628307,1
3503,0,0,0,0.54030013,0.6972182,0.64575475,1
3504,0,0,0,0.57051384,0.81927985,0.8611611,1
3505,0,0,0,0.54740477,0.84261113,0.9015519,1
3506,1,1,1,0.51003814,0.71857965,0.5612343,1
3507,1,0,0,0.5140351,0.7417905,0.8698785,1
3508,0,0,0,0.5355308,0.85790694,0.8856458,1
3509,0,0,0,0.511818,0.6533297,0.72035897,1
3510,0,0,0,0.5247273,0.822377,0.86035115,1
3511,0,0,0,0.5052139,0.63698035,0.7051294,1
3512,0,0,0,0.50493217,0.8664704,0.91009057,1
3513,0,0,0,0.5215062,0.73684233,0.7885482,1
3514,1,0,0,0.58116597,0.7974751,0.79884595,1
3515,1,0,0,0.51118034,0.7658591,0.8555739,1
3516,0,0,0,0.5441881,0.82515204,0.90309876,1
3517,1,0,0,0.5306388,0.5704569,0.50365794,1
3518,1,0,0,0.50771797,0.78740484,0.86448985,1
3519,0,0,0,0.5165872,0.79357034,0.7564245,1
3520,1,0,0,0.51426816,0.7348216,0.857885,1
3521,0,0,0,0.55555665,0.84611905,0.9193446,1
3522,0,0,0,0.5568317,0.5875754,0.82768184,1
3523,1,1,1,0.54625714,0.6028784,0.77250534,1
3524,0,0,0,0.5246166,0.85312927,0.8911029,1
3525,0,0,0,0.50670034,0.7436959,0.7528881,1
3526,1,0,0,0.52218896,0.89015424,0.9036912,1
3527,1,0,0,0.56087196,0.8605929,0.85957074,1
3528,0,0,0,0.512742,0.7605097,0.8572507,1
3529,1,0,0,0.5133799,0.8708348,0.8723868,1
3530,1,0,0,0.5062829,0.8330135,0.86447954,1
3531,1,0,0,0.530404,0.5832455,0.6003715,1
3532,0,0,0,0.52499795,0.7580486,0.84955513,1
3533,0,0,0,0.5307142,0.794258,0.867451,1
3534,1,0,0,0.50545335,0.78939307,0.77093714,1
3535,1,0,0,0.51041806,0.57332,0.7415383,1
3536,0,0,0,0.5177947,0.7468901,0.8034805,1
3537,0,1,1,0.5037387,0.63455576,0.56119806,1
3538,0,0,0,0.54045886,0.84049326,0.9030588,1
3539,0,0,0,0.5486469,0.85468096,0.8938462,1
3540,1,1,0,0.52556306,0.5008889,0.5687605,1
3541,0,0,0,0.5053335,0.87271845,0.9209733,1
3542,0,0,0,0.5119215,0.8987415,0.9218386,1
3543,0,0,0,0.51031446,0.8079256,0.84496856,1
3544,1,0,0,0.50747293,0.8917246,0.9225076,1
3545,1,0,0,0.5283215,0.881367,0.9013966,1
3546,0,0,0,0.5131992,0.8116939,0.83100575,1
3547,0,0,0,0.51893306,0.8210255,0.8832696,1
3548,0,0,0,0.5222536,0.87100774,0.872322,1
3549,0,0,0,0.50672764,0.7627608,0.8585347,1
3550,0,0,0,0.50795627,0.80207634,0.8417818,1
3551,1,0,0,0.50374156,0.6447376,0.7667095,1
3552,1,0,0,0.536362,0.684473,0.6553118,1
3553,1,0,0,0.5272534,0.8013779,0.82975286,1
3554,1,0,0,0.51073456,0.65314686,0.7048589,1
3555,1,1,1,0.52465713,0.5716733,0.6799255,1
3556,1,1,1,0.5216307,0.69408566,0.7001332,1
3557,0,0,0,0.5046755,0.77016056,0.8807908,1
3558,1,0,0,0.5398392,0.80786675,0.85858667,1
3559,0,0,0,0.51356834,0.86143315,0.88859785,1
3560,1,0,0,0.54668295,0.75751376,0.8466907,1
3561,0,0,0,0.5215684,0.6463008,0.5831531,1
3562,1,0,1,0.5441753,0.67162406,0.56357074,1
3563,0,0,1,0.5225271,0.5118155,0.55360514,1
3564,1,0,0,0.51662785,0.644478,0.782239,1
3565,1,0,0,0.51192033,0.8553947,0.87401384,1
3566,1,0,0,0.5076842,0.83238584,0.88942283,1
3567,1,1,1,0.53129846,0.6059279,0.5952321,1
3568,0,0,0,0.5386282,0.91276205,0.94187224,1
3569,1,0,0,0.51857674,0.8851898,0.8874828,1
3570,0,0,0,0.5119848,0.8721529,0.8975249,1
3571,0,0,0,0.5119954,0.7075275,0.7461656,1
3572,1,0,0,0.57206225,0.51912886,0.5500934,1
3573,0,0,0,0.50465435,0.81600595,0.8674264,1
3574,1,0,0,0.52287847,0.5232592,0.6046995,1
3575,1,0,0,0.518147,0.7849957,0.8469026,1
3576,0,0,0,0.5452902,0.874167,0.9026757,1
3577,0,0,0,0.52392846,0.7931584,0.84121466,1
3578,1,0,0,0.5002337,0.825764,0.90821564,1
3579,0,0,0,0.5214423,0.8587767,0.89192456,1
3580,1,1,1,0.5517999,0.60992044,0.6816452,1
3581,0,0,0,0.50539047,0.8270096,0.87756866,1
3582,1,0,0,0.5036922,0.7337926,0.821392,1
3583,1,1,1,0.5391965,0.6104273,0.51620376,1
3584,1,0,0,0.5268163,0.867301,0.87754804,1
3585,0,0,0,0.51027256,0.5468257,0.6930087,1
3586,0,0,0,0.51863325,0.68524826,0.7416391,1
3587,1,1,0,0.55878896,0.58700204,0.5919754,1
3588,1,0,0,0.56105566,0.6832468,0.85001814,1
3589,0,0,0,0.54864943,0.8164626,0.89930236,1
3590,0,0,0,0.50939494,0.6289457,0.8025061,1
3591,0,0,0,0.50939494,0.6289457,0.8025061,1
3592,1,0,0,0.5154077,0.9049648,0.9118109,1
3593,0,0,0,0.5292195,0.6407669,0.8288873,1
3594,1,1,0,0.50970256,0.70001817,0.59425557,1
3595,1,0,0,0.53292316,0.9187525,0.9020014,1
3596,1,1,1,0.5223632,0.622132,0.6843702,1
3597,1,1,0,0.57013255,0.57596827,0.5215845,1
3598,1,0,0,0.54962325,0.8666778,0.8635274,1
3599,1,1,1,0.5265085,0.5850525,0.7587934,1
3600,1,0,0,0.5334607,0.85708874,0.89783347,1
3601,0,0,0,0.51784134,0.866141,0.9225989,1
3602,1,1,1,0.53282154,0.5730323,0.5022511,1
3603,0,0,0,0.5036769,0.8083171,0.8097417,1
3604,0,0,0,0.53790987,0.7975082,0.7956476,1
3605,1,0,0,0.5023548,0.8511183,0.8665204,1
3606,1,1,1,0.52148926,0.6952807,0.68790674,1
3607,1,0,0,0.525901,0.52558285,0.5735941,1
3608,0,0,0,0.5125141,0.8418645,0.89335424,1
3609,1,0,0,0.5068363,0.6114404,0.6142258,1
3610,1,0,0,0.52561235,0.70104545,0.65234524,1
3611,1,0,0,0.5115314,0.66302717,0.72270894,1
3612,0,0,0,0.5407212,0.8143904,0.818778,1
3613,1,0,0,0.5150929,0.8441012,0.88174045,1
3614,0,0,0,0.5150176,0.75329137,0.8536362,1
3615,0,0,0,0.560437,0.78634405,0.8217209,1
3616,1,0,0,0.5365632,0.78320014,0.81360483,1
3617,0,0,0,0.51198614,0.68758476,0.72606343,1
3618,1,1,1,0.5725642,0.85167444,0.84568924,1
3619,1,0,0,0.54118484,0.570894,0.61680263,1
3620,0,0,0,0.537133,0.8908897,0.91230065,1
3621,0,0,0,0.5125049,0.8323931,0.8768995,1
3622,0,0,0,0.58004034,0.8429077,0.9078919,1
3623,1,0,0,0.542328,0.7694575,0.7792637,1
3624,1,1,0,0.53376895,0.50606066,0.8139928,1
3625,1,0,0,0.5425866,0.81976485,0.7938496,1
3626,0,0,0,0.52329284,0.7672118,0.883241,1
3627,0,0,0,0.50198317,0.69030356,0.66593915,1
3628,0,0,0,0.56166273,0.77875644,0.8525854,1
3629,1,0,0,0.5060064,0.9293474,0.9476912,1
3630,0,0,0,0.5013612,0.507504,0.5935887,1
3631,0,0,1,0.5089977,0.5950083,0.5088554,1
3632,1,1,0,0.5239746,0.5544701,0.5858579,1
3633,1,0,0,0.5096525,0.78256285,0.86097604,1
3634,0,0,0,0.5002065,0.72412235,0.75342333,1
3635,0,0,0,0.5332593,0.6229171,0.5287266,1
3636,0,0,0,0.50015825,0.85561776,0.91177756,1
3637,1,0,0,0.5483219,0.88929105,0.9021834,1
3638,0,0,0,0.51029855,0.88924307,0.9161381,1
3639,0,0,0,0.5294466,0.7168416,0.7014033,1
3640,1,0,0,0.53508437,0.6086973,0.6802222,1
3641,1,1,1,0.5624823,0.6509716,0.6903315,1
3642,1,0,0,0.5032188,0.61974084,0.77286035,1
3643,1,1,0,0.54165226,0.6222724,0.54734313,1
3644,0,0,0,0.505091,0.58852446,0.61433387,1
3645,0,0,0,0.5366897,0.6792804,0.8259993,1
3646,0,0,0,0.51428473,0.5334636,0.56301314,1
3647,0,0,0,0.53595746,0.8625407,0.9009721,1
3648,0,0,0,0.5327812,0.68127483,0.6806398,1
3649,1,0,0,0.50953275,0.91480124,0.90759426,1
3650,0,0,0,0.5520624,0.7413494,0.7627949,1
3651,1,0,0,0.54477006,0.8554201,0.8682944,1
3652,0,0,0,0.5180872,0.83312744,0.8942258,1
3653,0,0,0,0.52177477,0.6569521,0.8087458,1
3654,1,0,0,0.5378286,0.6335663,0.5765027,1
3655,1,0,0,0.5166452,0.6345223,0.68203217,1
3656,1,0,0,0.51020706,0.9217337,0.9176769,1
3657,1,1,1,0.5175906,0.8739863,0.9292178,1
3658,1,1,1,0.5440951,0.59872556,0.7314483,1
3659,1,0,0,0.50679153,0.6152291,0.647446,1
3660,1,1,1,0.5517497,0.5878518,0.72851294,1
3661,0,0,0,0.5333771,0.82185274,0.8930696,1
3662,0,0,0,0.5082254,0.7645866,0.84413284,1
3663,1,0,0,0.5252648,0.5845399,0.60978645,1
3664,0,0,0,0.50756717,0.6163877,0.6294478,1
3665,1,0,0,0.5073537,0.8314646,0.8782616,1
3666,0,0,0,0.51415825,0.76356345,0.84722453,1
3667,1,0,0,0.510765,0.9001821,0.9111991,1
3668,0,0,0,0.5126789,0.8679021,0.86485,1
3669,0,0,0,0.51483494,0.85283697,0.8787803,1
3670,1,0,0,0.5357108,0.83848643,0.8353268,1
3671,1,0,0,0.5068899,0.6198883,0.6129449,1
3672,0,0,0,0.5117609,0.8071072,0.84793335,1
3673,0,0,0,0.5254269,0.838565,0.8716709,1
3674,0,0,0,0.5432402,0.7147016,0.7900348,1
3675,1,0,0,0.51949394,0.79565865,0.81748676,1
3676,0,0,0,0.50702935,0.7703968,0.8001562,1
3677,0,0,0,0.50237834,0.715461,0.87544316,1
3678,0,0,0,0.5053056,0.84585196,0.861031,1
3679,0,0,0,0.50122666,0.76247114,0.8746746,1
3680,0,0,0,0.50622934,0.90420264,0.880219,1
3681,0,0,0,0.5509177,0.6793184,0.7768904,1
3682,1,1,0,0.5415598,0.6202052,0.570511,1
3683,0,0,0,0.51130986,0.8646284,0.8781865,1
3684,0,0,0,0.53391653,0.83614606,0.8031379,1
3685,0,0,0,0.5219495,0.88496786,0.9023322,1
3686,1,0,0,0.51150095,0.8475682,0.8341348,1
3687,1,0,0,0.5191944,0.8673813,0.85494596,1
3688,0,0,0,0.50795114,0.78683174,0.86998016,1
3689,1,0,0,0.52991694,0.9155286,0.91140544,1
3690,1,0,0,0.5041722,0.84021837,0.8859477,1
3691,0,0,0,0.51990116,0.56169933,0.76183367,1
3692,0,0,0,0.52457327,0.8528752,0.9070509,1
3693,1,0,0,0.50596976,0.7716622,0.8417269,1
3694,0,0,0,0.5470345,0.79307926,0.83869773,1
3695,0,0,0,0.5096942,0.8256807,0.80672765,1
3696,1,0,0,0.5290874,0.8268453,0.88332415,1
3697,0,0,0,0.5391483,0.73960674,0.8022443,1
3698,0,0,0,0.5241982,0.8679546,0.9063333,1
3699,1,0,0,0.5257121,0.8870755,0.8982685,1
3700,0,0,0,0.5198067,0.7737331,0.8107281,1
3701,1,0,0,0.51687235,0.8067715,0.83124036,1
3702,0,0,0,0.5046977,0.7119738,0.808776,1
3703,1,0,0,0.50315404,0.82240397,0.8449635,1
3704,0,1,1,0.506716,0.5196256,0.5540704,1
3705,1,0,0,0.51259595,0.83968097,0.80641866,1
3706,1,0,0,0.5291077,0.7748337,0.82661515,1
3707,1,0,0,0.5571816,0.6026542,0.7749454,1
3708,0,0,0,0.5122634,0.72423613,0.84553254,1
3709,0,0,0,0.50809735,0.6524822,0.7623622,1
3710,1,0,0,0.5064756,0.7149159,0.83221686,1
3711,1,1,1,0.527702,0.7785734,0.72904575,1
3712,1,0,0,0.52265996,0.8505184,0.89554155,1
3713,1,1,0,0.5172968,0.60921586,0.5552997,1
3714,1,0,0,0.5178624,0.73875886,0.79747796,1
3715,1,0,0,0.53540903,0.9054475,0.90662307,1
3716,1,0,0,0.5173517,0.7346062,0.73580366,1
3717,0,0,0,0.5003425,0.84825844,0.8656668,1
3718,1,0,0,0.5385365,0.8310936,0.886959,1
3719,0,0,0,0.50983196,0.7825169,0.8262914,1
3720,0,0,0,0.52603877,0.92041475,0.92077994,1
3721,0,0,0,0.52523166,0.8461397,0.8845783,1
3722,1,0,0,0.5144547,0.5928276,0.7885941,1
3723,1,0,0,0.53837633,0.58592606,0.7072072,1
3724,1,0,0,0.5322746,0.7860759,0.88617975,1
3725,0,0,0,0.52152956,0.56078637,0.75112957,1
3726,1,1,0,0.55662584,0.51506656,0.5880846,1
3727,1,0,0,0.52463233,0.8320002,0.853071,1
3728,1,0,0,0.51039755,0.7237082,0.56209,1
3729,1,0,0,0.51593894,0.65293455,0.63068974,1
3730,1,0,0,0.5062183,0.5003235,0.52044016,1
3731,0,0,0,0.5189907,0.8287158,0.89343345,1
3732,1,0,0,0.52851355,0.72179717,0.7231553,1
3733,0,0,0,0.5087535,0.84678745,0.847346,1
3734,0,0,0,0.5031205,0.79099214,0.85630924,1
3735,0,0,0,0.5029795,0.8357338,0.91123074,1
3736,1,0,0,0.5025365,0.76984656,0.86551386,1
3737,0,0,0,0.5185694,0.8718089,0.89298004,1
3738,0,0,0,0.51720554,0.73070055,0.84672755,1
3739,0,0,0,0.5209694,0.8249022,0.8942785,1
3740,0,0,0,0.5059915,0.652424,0.71902376,1
3741,0,0,0,0.5108859,0.8781096,0.90038586,1
3742,0,0,0,0.5381619,0.8661803,0.9084002,1
3743,0,0,0,0.5114682,0.83203554,0.86518747,1
3744,0,0,0,0.50169635,0.78676456,0.84288335,1
3745,1,0,0,0.5214512,0.6842548,0.8202468,1
3746,1,0,0,0.5056233,0.913865,0.930675,1
3747,1,0,0,0.52252996,0.86468613,0.9140821,1
3748,0,0,0,0.5035156,0.90133554,0.9281129,1
3749,0,0,0,0.505548,0.8004589,0.8405,1
3750,1,0,0,0.50009066,0.8424935,0.8882243,1
3751,0,0,0,0.50899994,0.7037249,0.62746525,1
3752,0,0,0,0.50219333,0.7889778,0.86650497,1
3753,0,0,0,0.51522744,0.6257304,0.69465005,1
3754,1,0,0,0.51300055,0.634134,0.5471416,1
3755,1,0,0,0.5139612,0.5156635,0.7432407,1
3756,0,0,1,0.5046564,0.5337321,0.5660693,1
3757,0,1,0,0.512801,0.6450069,0.5619697,1
3758,1,0,0,0.5171501,0.73438644,0.85065955,1
3759,0,0,0,0.50976557,0.87980473,0.8903153,1
3760,0,0,0,0.55427307,0.8469816,0.8751902,1
3761,0,0,0,0.514213,0.8662835,0.9094265,1
3762,1,0,0,0.50849724,0.77891153,0.7747036,1
3763,1,1,0,0.5868223,0.63431865,0.55624723,1
3764,1,0,0,0.5059498,0.8271645,0.8594129,1
3765,1,0,0,0.5074851,0.8127272,0.86826164,1
3766,1,0,0,0.51662165,0.81326044,0.8570633,1
3767,0,0,0,0.50404996,0.76093763,0.7730896,1
3768,1,0,1,0.52537006,0.55888057,0.63723814,1
3769,1,0,0,0.5289031,0.7886461,0.73365813,1
3770,0,0,0,0.5243483,0.738581,0.81651175,1
3771,1,0,0,0.53715616,0.7404932,0.8393211,1
3772,1,0,0,0.51233894,0.74561155,0.8233233,1
3773,1,1,0,0.58982176,0.81300277,0.56133115,1
3774,1,0,0,0.5332449,0.8145455,0.8773324,1
3775,1,0,0,0.5062408,0.7760957,0.80935377,1
3776,1,0,0,0.52544373,0.54507893,0.67533463,1
3777,0,0,0,0.5064054,0.6770804,0.8786571,1
3778,0,0,0,0.529648,0.90126014,0.8908172,1
3779,1,0,0,0.5093745,0.51631534,0.6826032,1
3780,0,0,0,0.5294311,0.9031583,0.93158716,1
3781,1,1,1,0.52966875,0.55780554,0.6020186,1
3782,0,0,0,0.5192901,0.6616376,0.7684885,1
3783,0,0,0,0.50926363,0.77248234,0.7455222,1
3784,1,0,0,0.52732456,0.63464355,0.8511118,1
3785,1,0,0,0.51580465,0.6702655,0.72339374,1
3786,0,0,0,0.5228204,0.90180427,0.87937576,1
3787,0,0,0,0.5144448,0.9209011,0.93773276,1
3788,0,0,0,0.5465619,0.80643713,0.8489508,1
3789,0,0,0,0.5101015,0.8953068,0.9072664,1
3790,0,0,0,0.5264039,0.82335526,0.8767506,1
3791,1,0,0,0.503909,0.7996066,0.88083047,1
3792,0,0,0,0.53039104,0.7414913,0.76366115,1
3793,1,0,0,0.509449,0.5794457,0.5999229,1
3794,0,0,0,0.5311847,0.8264348,0.8863008,1
3795,0,0,0,0.5166774,0.8638762,0.901925,1
3796,0,0,1,0.518481,0.63643813,0.5147524,1
3797,0,0,0,0.5048855,0.7466865,0.81219023,1
3798,0,0,0,0.52574414,0.8940687,0.9048335,1
3799,1,0,0,0.5006212,0.5957409,0.59293586,1
3800,1,0,0,0.541553,0.8259049,0.8465299,1
3801,0,0,0,0.5159645,0.9132846,0.9242853,1
3802,1,0,0,0.508873,0.60934913,0.7939958,1
3803,0,0,0,0.5184603,0.8370673,0.89525723,1
3804,0,0,0,0.5203692,0.813136,0.9200554,1
3805,0,0,0,0.5243922,0.84856045,0.8614433,1
3806,0,0,0,0.5301778,0.75816196,0.7888174,1
3807,0,0,0,0.5165929,0.8298018,0.8706384,1
3808,0,0,0,0.51748407,0.68058664,0.7332227,1
3809,0,0,0,0.5434796,0.75201106,0.75692695,1
3810,1,0,0,0.53693706,0.79497004,0.88592416,1
3811,0,0,0,0.5112201,0.77651757,0.8183359,1
3812,0,0,0,0.5458019,0.8462307,0.9202304,1
3813,0,0,0,0.5255899,0.73944885,0.7886221,1
3814,1,0,0,0.5301416,0.71491176,0.8177924,1
3815,1,0,0,0.5414949,0.7659398,0.9033365,1
3816,1,0,0,0.54392946,0.50082475,0.5056921,1
3817,1,0,0,0.5211999,0.6114339,0.84302866,1
3818,0,0,0,0.54093146,0.89933103,0.9336208,1
3819,0,0,0,0.5552519,0.73441124,0.72906566,1
3820,0,0,0,0.5191679,0.79209274,0.800968,1
3821,1,0,0,0.51404417,0.7937335,0.76180387,1
3822,0,0,0,0.5086996,0.85185724,0.88285327,1
3823,1,0,0,0.5025598,0.82531625,0.86336875,1
3824,0,0,0,0.5108491,0.6716085,0.8380131,1
3825,0,0,0,0.5257492,0.88715947,0.9028042,1
3826,1,0,0,0.50515884,0.5408013,0.58423877,1
3827,1,0,0,0.5045449,0.79265827,0.7894672,1
3828,0,0,0,0.5200588,0.84895176,0.8490315,1
3829,1,1,1,0.5088086,0.59987515,0.68623614,1
3830,1,0,0,0.50078696,0.7825587,0.8246703,1
3831,1,0,0,0.51873934,0.8523453,0.88113123,1
3832,1,1,1,0.5421548,0.69463205,0.7017347,1
3833,1,0,0,0.5481842,0.58576864,0.61119205,1
3834,1,0,0,0.5048924,0.6179851,0.6170923,1
3835,0,0,0,0.51274556,0.8947312,0.9157295,1
3836,0,0,0,0.52227056,0.82930636,0.8869682,1
3837,1,0,1,0.55819947,0.5456577,0.5218133,1
3838,1,1,0,0.5705362,0.64058423,0.51640695,1
3839,1,0,0,0.5271094,0.66201466,0.7642794,1
3840,1,0,0,0.52396685,0.78572077,0.70136535,1
3841,1,0,0,0.5037804,0.77680117,0.75364214,1
3842,1,0,0,0.508726,0.76002973,0.8326838,1
3843,1,0,0,0.5517088,0.64775157,0.61472595,1
3844,0,0,0,0.5231671,0.7804512,0.8792607,1
3845,1,0,0,0.5108634,0.6919813,0.70401365,1
3846,1,0,0,0.54379463,0.8723734,0.9066147,1
3847,0,0,0,0.5038182,0.90025085,0.9276856,1
3848,1,0,0,0.51489884,0.90465117,0.93538254,1
3849,0,0,0,0.52271557,0.8938122,0.8436324,1
3850,1,0,0,0.55958974,0.57075864,0.76480824,1
3851,0,0,0,0.53705144,0.83642286,0.89861405,1
3852,0,0,0,0.51595074,0.61990696,0.6130496,1
3853,0,0,0,0.50933903,0.91051155,0.9299565,1
3854,0,0,0,0.5396796,0.89424276,0.93092734,1
3855,1,0,0,0.5065188,0.91840124,0.9425757,1
3856,0,0,0,0.5074592,0.6125965,0.71566886,1
3857,0,0,0,0.50105995,0.73797894,0.7775788,1
3858,0,0,0,0.54831064,0.6656187,0.71044075,1
3859,0,0,0,0.52666837,0.75795704,0.8006225,1
3860,0,0,0,0.5039107,0.7452804,0.8557799,1
3861,0,1,1,0.51106864,0.5053115,0.69742364,1
3862,1,0,0,0.50209016,0.78317004,0.8297706,1
3863,1,0,0,0.51908416,0.7435777,0.7302399,1
3864,1,0,0,0.55747426,0.7552172,0.8542527,1
3865,1,0,0,0.507899,0.893807,0.9095369,1
3866,0,0,0,0.51774323,0.6854902,0.6450829,1
3867,0,0,0,0.50457966,0.8105847,0.901872,1
3868,1,0,0,0.5025296,0.69416565,0.85363036,1
3869,0,0,0,0.5148776,0.8862124,0.9070767,1
3870,1,0,0,0.5002605,0.71663123,0.6386387,1
3871,1,0,0,0.52559376,0.83277845,0.86932254,1
3872,1,0,0,0.51047397,0.53856254,0.61485046,1
3873,1,1,1,0.52181804,0.62396055,0.52590793,1
3874,1,1,0,0.5375514,0.54388344,0.6706089,1
3875,1,1,1,0.5318819,0.65144414,0.72601265,1
3876,0,0,0,0.5558668,0.81342053,0.85699946,1
3877,1,0,0,0.52236634,0.6064015,0.7732995,1
3878,0,0,0,0.51599264,0.75262636,0.8620528,1
3879,1,0,0,0.523102,0.85665005,0.86470044,1
3880,1,1,0,0.5406501,0.5169558,0.6423653,1
3881,0,0,0,0.51886046,0.7686981,0.8591103,1
3882,1,0,0,0.52881664,0.6320009,0.6553737,1
3883,0,0,0,0.5072018,0.79605275,0.85672766,1
3884,0,0,0,0.5038331,0.92970026,0.93081075,1
3885,1,0,0,0.51314396,0.7930543,0.8765065,1
3886,0,0,0,0.5100022,0.6952746,0.7465888,1
3887,0,0,0,0.50796443,0.7378203,0.89223343,1
3888,1,0,0,0.509189,0.8013676,0.8862848,1
3889,1,1,0,0.53341764,0.5237243,0.59752715,1
3890,1,0,0,0.5160897,0.8037267,0.8786682,1
3891,1,0,0,0.52387583,0.673702,0.6254485,1
3892,1,0,0,0.553965,0.7653596,0.8833457,1
3893,0,0,0,0.5039534,0.8714013,0.87383306,1
3894,1,1,0,0.53292114,0.5076165,0.6224478,1
3895,0,0,0,0.5130672,0.91531414,0.9374426,1
3896,1,0,0,0.51519823,0.9133314,0.8984983,1
3897,1,0,0,0.53230697,0.813778,0.82267034,1
3898,0,0,0,0.52996826,0.8996923,0.9100036,1
3899,1,0,0,0.50149566,0.6162023,0.60182625,1
3900,1,0,0,0.5165532,0.7448532,0.71379143,1
3901,0,0,0,0.5047884,0.6412161,0.5168971,1
3902,0,0,0,0.5022348,0.89347494,0.9024119,1
3903,1,1,1,0.53370893,0.7738605,0.7345434,1
3904,1,1,1,0.56234515,0.68020076,0.8888986,1
3905,1,0,0,0.5636543,0.8393004,0.7641818,1
3906,1,1,0,0.5242446,0.6065598,0.593845,1
3907,0,0,0,0.5063752,0.8673197,0.89006275,1
3908,0,0,0,0.5402613,0.8801796,0.8985514,1
3909,0,0,0,0.5111671,0.8531186,0.8568164,1
3910,0,1,0,0.5080742,0.51981455,0.7438995,1
3911,0,0,0,0.53065985,0.7499124,0.87375546,1
3912,0,0,0,0.5534178,0.8770478,0.9119801,1
3913,1,1,0,0.56589144,0.62511194,0.5582832,1
3914,0,0,0,0.5421262,0.84687734,0.90179366,1
3915,0,0,0,0.503316,0.8498569,0.8767407,1
3916,1,1,0,0.5427972,0.5848534,0.53283536,1
3917,1,0,0,0.56090814,0.8829126,0.89862925,1
3918,1,0,0,0.5288372,0.83806133,0.7684252,1
3919,0,0,0,0.51052266,0.7404741,0.7542564,1
3920,1,1,0,0.5165757,0.54062504,0.60560673,1
3921,0,0,0,0.5425479,0.8381281,0.894432,1
3922,0,0,0,0.50068223,0.707276,0.8026422,1
3923,1,0,0,0.5010522,0.8196412,0.7882814,1
3924,0,0,0,0.5155926,0.86534715,0.88247144,1
3925,1,0,0,0.5062829,0.50154907,0.6769884,1
3926,1,0,0,0.5331782,0.6487277,0.72955745,1
3927,1,0,0,0.51853454,0.8296908,0.8806782,1
3928,0,0,0,0.50456536,0.63984007,0.842614,1
3929,0,0,0,0.50289863,0.8843286,0.91089046,1
3930,0,0,0,0.50801075,0.56048393,0.7340743,1
3931,1,0,0,0.5324885,0.50609595,0.61220354,1
3932,0,0,0,0.54272103,0.8821094,0.913965,1
3933,0,0,0,0.52745765,0.8593489,0.90553796,1
3934,1,1,1,0.5606476,0.6329048,0.7305673,1
3935,1,0,0,0.5028567,0.85404265,0.88339114,1
3936,1,0,0,0.50956875,0.88401186,0.8678805,1
3937,1,1,1,0.57272035,0.80070996,0.91357315,1
3938,1,0,0,0.5150826,0.77557784,0.8596516,1
3939,0,1,1,0.5089339,0.619575,0.5073752,1
3940,1,0,0,0.50589585,0.65460527,0.6463393,1
3941,1,0,0,0.505421,0.8163564,0.8846022,1
3942,0,0,0,0.50424695,0.84305817,0.89437395,1
3943,1,1,1,0.5344438,0.6879103,0.5600057,1
3944,1,0,0,0.5065525,0.5685877,0.66526157,1
3945,0,1,1,0.507326,0.5796859,0.6449103,1
3946,0,0,0,0.52148813,0.6894388,0.85151976,1
3947,0,0,0,0.5166569,0.5535108,0.80142826,1
3948,0,0,0,0.515806,0.85010225,0.9223205,1
3949,1,0,0,0.524811,0.79413843,0.86288935,1
3950,1,0,0,0.54337174,0.76256347,0.8257061,1
3951,1,0,0,0.5098848,0.52717817,0.75970644,1
3952,0,0,0,0.50869906,0.66684455,0.8758651,1
3953,1,0,0,0.52774626,0.84690934,0.87525815,1
3954,1,0,0,0.5085364,0.66257644,0.80260926,1
3955,0,0,0,0.5072328,0.83687335,0.8900552,1
3956,0,0,0,0.50637954,0.8032698,0.81185305,1
3957,0,0,0,0.510229,0.8338277,0.9059941,1
3958,0,0,0,0.53038895,0.6599695,0.5523148,1
3959,1,0,0,0.50849205,0.75282127,0.76356536,1
3960,1,0,0,0.51779604,0.7266731,0.81031257,1
3961,1,0,0,0.5091222,0.70573664,0.8107856,1
3962,1,0,0,0.52501464,0.6816619,0.7662111,1
3963,0,1,1,0.51240623,0.5063354,0.6400377,1
3964,1,0,0,0.5003417,0.5520193,0.59445584,1
3965,0,0,0,0.5211934,0.7651217,0.83364326,1
3966,1,0,0,0.54146284,0.71789616,0.83228695,1
3967,0,0,0,0.5157528,0.63403577,0.6868179,1
3968,0,0,0,0.52238554,0.7959421,0.7949715,1
3969,0,0,0,0.5214387,0.86618245,0.8601357,1
3970,0,0,0,0.51309556,0.81039846,0.890546,1
3971,0,0,0,0.5245673,0.8738759,0.9032678,1
3972,1,0,0,0.50291896,0.7053468,0.79718035,1
3973,1,0,0,0.5125508,0.8146374,0.7595257,1
3974,0,0,0,0.50892854,0.8627761,0.8808713,1
3975,1,1,1,0.50429744,0.6708853,0.8200893,1
3976,0,0,0,0.5449559,0.8535623,0.9189943,1
3977,0,0,0,0.51707244,0.5455309,0.5487955,1
3978,1,0,0,0.52685297,0.5785825,0.77525127,1
3979,0,0,0,0.50567585,0.8931545,0.9067591,1
3980,1,0,0,0.5098375,0.6191089,0.72150916,1
3981,1,0,0,0.50688773,0.70175856,0.8374467,1
3982,1,0,0,0.5242938,0.84297955,0.8969849,1
